vendor,pca_x,pca_y,archetype_cluster,archetype_label,total_cves,share_CWE-79,share_CWE-89,share_CWE-787,share_CWE-119,share_CWE-20,share_CWE-22,share_CWE-352,share_CWE-125,share_CWE-862,share_CWE-200,share_CWE-416,share_CWE-78,share_CWE-476,share_CWE-264,share_CWE-94,share_CWE-284,share_CWE-287,share_CWE-434,share_CWE-120,share_CWE-74,share_Other
mariadb,-1.8500011796797151,-0.5334819408706071,2,Memory-safety-heavy,418,0.0,0.10588235294117647,0.03529411764705882,0.047058823529411764,0.023529411764705882,0.011764705882352941,0.0,0.023529411764705882,0.0,0.011764705882352941,0.1411764705882353,0.058823529411764705,0.047058823529411764,0.011764705882352941,0.047058823529411764,0.0,0.011764705882352941,0.0,0.023529411764705882,0.0,0.4
marvell,1.3981351385795247,0.9358387847686253,0,Diffuse (no dominant category),38,0.0,0.0,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.6486486486486487,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.08108108108108109
matio project,-3.542082172334025,-2.516944053710863,2,Memory-safety-heavy,27,0.0,0.0,0.2222222222222222,0.07407407407407407,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
matomo,0.9430083649527282,0.1964354543942883,1,Web-injection-heavy,25,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1
matrix,-0.5392483866348575,2.5161291862421047,0,Diffuse (no dominant category),81,0.043478260869565216,0.0,0.014492753623188406,0.014492753623188406,0.11594202898550725,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.6086956521739131
matrixssl,-1.9989941710705676,0.09687237971050561,2,Memory-safety-heavy,24,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,0.0,0.125,0.0,0.20833333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667
matt wright,0.7336444898180866,-0.4316576572453732,1,Web-injection-heavy,20,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mattermost,0.0929119759430222,1.2563527576390487,0,Diffuse (no dominant category),623,0.04961832061068702,0.007633587786259542,0.003816793893129771,0.0,0.022900763358778626,0.03625954198473282,0.02480916030534351,0.0,0.09351145038167939,0.04198473282442748,0.0,0.0,0.0019083969465648854,0.0,0.0019083969465648854,0.013358778625954198,0.02099236641221374,0.003816793893129771,0.0,0.011450381679389313,0.666030534351145
maxdev,1.4872688913946304,-0.8421818129027617,1,Web-injection-heavy,20,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxfoundry,2.286299250849268,-1.5420821768169741,1,Web-injection-heavy,22,0.6666666666666666,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxkb,0.4231231501295922,0.8474689052575632,0,Diffuse (no dominant category),20,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.05263157894736842,0.42105263157894735
maxum,2.556095546847939,-1.7251962853528275,1,Web-injection-heavy,29,0.2962962962962963,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.5185185185185185,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
mayurik,1.8692838251140038,-1.6384942637288282,1,Web-injection-heavy,283,0.16363636363636364,0.5127272727272727,0.0,0.0,0.0,0.01090909090909091,0.02181818181818182,0.0,0.007272727272727273,0.0,0.0,0.0,0.0,0.0,0.01090909090909091,0.0036363636363636364,0.0,0.05454545454545454,0.0,0.16727272727272727,0.04727272727272727
mbconnectline,-0.09542733388101293,0.7204770781870651,0,Diffuse (no dominant category),52,0.0851063829787234,0.14893617021276595,0.02127659574468085,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.02127659574468085,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.574468085106383
mbs-solutions,-0.12030305152077243,1.1078699060809314,0,Diffuse (no dominant category),26,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923
mcafee,-0.10901905713932848,1.4150175070481636,0,Diffuse (no dominant category),602,0.11304347826086956,0.02826086956521739,0.006521739130434782,0.034782608695652174,0.021739130434782608,0.02826086956521739,0.03260869565217391,0.010869565217391304,0.006521739130434782,0.058695652173913045,0.006521739130434782,0.02608695652173913,0.004347826086956522,0.10217391304347827,0.017391304347826087,0.017391304347826087,0.04782608695652174,0.002173913043478261,0.008695652173913044,0.002173913043478261,0.42391304347826086
meafinancial,-0.9319444302961574,1.6381633372214432,0,Diffuse (no dominant category),25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
meddream,1.2667286378344058,-0.7051827163171799,1,Web-injection-heavy,38,0.7837837837837838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21621621621621623
mediatek,-2.8802807738809877,-1.7092608262175382,2,Memory-safety-heavy,288,0.0,0.0,0.4296028880866426,0.01444043321299639,0.02527075812274368,0.0,0.0,0.1552346570397112,0.018050541516245487,0.0036101083032490976,0.007220216606498195,0.0036101083032490976,0.036101083032490974,0.0,0.0,0.0,0.0,0.0,0.010830324909747292,0.0,0.296028880866426
mediawiki,1.0382497587131365,0.5034258053613909,0,Diffuse (no dominant category),453,0.4217506631299735,0.010610079575596816,0.0,0.002652519893899204,0.050397877984084884,0.013262599469496022,0.07161803713527852,0.0,0.01856763925729443,0.1220159151193634,0.0,0.0,0.0,0.01856763925729443,0.013262599469496022,0.021220159151193633,0.015915119363395226,0.0,0.0,0.007957559681697613,0.21220159151193635
medtronic,-0.7230579588696915,2.662080813341725,0,Diffuse (no dominant category),29,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.76
meetcircle,-0.2257690268536675,2.7757317091436207,0,Diffuse (no dominant category),23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.5882352941176471
memcached,-1.9439399405805822,0.5409853581462768,0,Diffuse (no dominant category),21,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.55
menalto,0.32312817459414345,1.0907295038232205,0,Diffuse (no dominant category),23,0.25,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.125
mendix,-0.3631997157404438,2.4552944405143173,0,Diffuse (no dominant category),30,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.72
meowapps,1.585333140991826,-0.8233687323765484,1,Web-injection-heavy,23,0.19047619047619047,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.3333333333333333
merak,-0.20687644709429728,-1.2259824049634995,1,Web-injection-heavy,25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mercedes-benz,-2.367686563296482,0.3993981752498655,2,Memory-safety-heavy,24,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5
merchandise online store project,1.5344711097323445,-1.6671443161419475,1,Web-injection-heavy,20,0.05263157894736842,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842
metabase,0.17493854172999723,1.850736705477435,0,Diffuse (no dominant category),26,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.043478260869565216,0.0,0.0,0.0,0.5217391304347826
metagauss,2.3365760963639834,-1.2428112786219558,1,Web-injection-heavy,102,0.2631578947368421,0.09473684210526316,0.0,0.0,0.0,0.0,0.11578947368421053,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.021052631578947368,0.010526315789473684,0.0,0.0,0.16842105263157894
metersphere,1.7159252096331452,-0.1253658899077281,1,Web-injection-heavy,21,0.0625,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.3125
metinfo,2.0300928133757616,-1.211456059379548,1,Web-injection-heavy,60,0.3793103448275862,0.29310344827586204,0.0,0.0,0.0,0.10344827586206896,0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.017241379310344827,0.0,0.0,0.034482758620689655
mi,-0.9651465246198955,0.9958632137893725,0,Diffuse (no dominant category),101,0.05,0.0,0.0625,0.0125,0.05,0.025,0.0,0.0125,0.0,0.025,0.0,0.0625,0.025,0.0,0.0125,0.0,0.0125,0.0125,0.025,0.0,0.6125
microchip,-0.10679542901294847,0.5528995221751017,0,Diffuse (no dominant category),55,0.13953488372093023,0.046511627906976744,0.0,0.046511627906976744,0.0,0.11627906976744186,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.46511627906976744
microfocus,0.5097410800814011,0.7222947168441828,0,Diffuse (no dominant category),273,0.2766990291262136,0.019417475728155338,0.0,0.043689320388349516,0.019417475728155338,0.038834951456310676,0.05339805825242718,0.0048543689320388345,0.0048543689320388345,0.04854368932038835,0.0,0.024271844660194174,0.0048543689320388345,0.014563106796116505,0.03398058252427184,0.0,0.043689320388349516,0.014563106796116505,0.0,0.0,0.35436893203883496
microsoft,-1.3618800594684235,0.35061053605154213,0,Diffuse (no dominant category),15802,0.052950415077406325,0.0028045770697778774,0.060803230872784386,0.1314785730311869,0.06596365268117568,0.004150774063271258,0.001121830827911151,0.03803006506618802,0.003477675566524568,0.07314336997980704,0.06428090643930895,0.001121830827911151,0.00572133722234687,0.03601076957594795,0.042068656046668165,0.017051828584249494,0.007067534215840251,0.0017949293246578416,0.002243661655822302,0.0015705631590756115,0.3871438187121382
microstrategy,1.6225515290905304,-0.4667881182752842,1,Web-injection-heavy,20,0.5263157894736842,0.0,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.21052631578947367
microweber,1.3568745065475456,-0.39185178432965095,1,Web-injection-heavy,115,0.5504587155963303,0.009174311926605505,0.0,0.0,0.0,0.027522935779816515,0.03669724770642202,0.0,0.0,0.009174311926605505,0.0,0.009174311926605505,0.0,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.06422018348623854,0.0,0.009174311926605505,0.25688073394495414
midnight commander,0.07624105747480157,-0.379437371672909,0,Diffuse (no dominant category),20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikrotik,-2.234890858171566,-0.5493223426356183,2,Memory-safety-heavy,89,0.012048192771084338,0.0,0.2289156626506024,0.03614457831325301,0.024096385542168676,0.060240963855421686,0.012048192771084338,0.024096385542168676,0.0,0.0,0.0,0.0,0.12048192771084337,0.0,0.0,0.012048192771084338,0.0,0.0,0.012048192771084338,0.0,0.4578313253012048
milesight,-1.95401264309594,-0.6398342910724972,2,Memory-safety-heavy,89,0.023529411764705882,0.011764705882352941,0.5411764705882353,0.0,0.011764705882352941,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.011764705882352941,0.0,0.2
mindsdb,1.0274928399126337,1.0646014241750614,0,Diffuse (no dominant category),22,0.09523809523809523,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.38095238095238093
mingsoft,2.213401167674037,-1.4614020486257648,1,Web-injection-heavy,47,0.045454545454545456,0.4090909090909091,0.0,0.0,0.0,0.022727272727272728,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.2727272727272727,0.0,0.0,0.11363636363636363
minio,-0.2434230722622702,3.9258734136061544,0,Diffuse (no dominant category),24,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.625
miniorange,1.1384597134389725,0.28798508203403905,1,Web-injection-heavy,49,0.28888888888888886,0.044444444444444446,0.0,0.0,0.0,0.0,0.15555555555555556,0.0,0.044444444444444446,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.022222222222222223,0.35555555555555557
miniupnp project,-3.5702515381960107,-2.019186239801923,2,Memory-safety-heavy,33,0.0,0.0,0.17857142857142858,0.17857142857142858,0.0,0.0,0.0,0.14285714285714285,0.0,0.03571428571428571,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
mintplexlabs,-0.022610686248864753,1.5742236779548633,0,Diffuse (no dominant category),73,0.1,0.05,0.0,0.0,0.016666666666666666,0.08333333333333333,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0,0.0,0.03333333333333333,0.016666666666666666,0.0,0.0,0.0,0.65
mirabilis,-1.545584809321068,1.4082730421609289,0,Diffuse (no dominant category),27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misp-project,0.9229630280932315,0.16157267341085285,1,Web-injection-heavy,141,0.4152542372881356,0.01694915254237288,0.0,0.0,0.0423728813559322,0.0,0.01694915254237288,0.0,0.06779661016949153,0.05084745762711865,0.0,0.01694915254237288,0.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.01694915254237288,0.0,0.0,0.3220338983050847
misskey,0.22790783980043083,0.7547274066283766,0,Diffuse (no dominant category),28,0.17857142857142858,0.03571428571428571,0.0,0.0,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.39285714285714285
mit,-2.2778331958653792,0.04279706133375054,2,Memory-safety-heavy,159,0.018867924528301886,0.0,0.02830188679245283,0.08490566037735849,0.12264150943396226,0.0,0.0,0.02830188679245283,0.0,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.1320754716981132,0.02830188679245283,0.0,0.009433962264150943,0.009433962264150943,0.0,0.05660377358490566,0.0,0.4528301886792453
mitel,0.593840702669897,0.40913041196587796,0,Diffuse (no dominant category),134,0.21495327102803738,0.11214953271028037,0.0,0.009345794392523364,0.09345794392523364,0.056074766355140186,0.018691588785046728,0.009345794392523364,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.08411214953271028,0.009345794392523364,0.018691588785046728,0.028037383177570093,0.009345794392523364,0.009345794392523364,0.3177570093457944
mitsubishielectric,-1.3687335990600162,0.9352611115380414,0,Diffuse (no dominant category),161,0.029411764705882353,0.007352941176470588,0.051470588235294115,0.029411764705882353,0.058823529411764705,0.007352941176470588,0.0,0.03676470588235294,0.0,0.007352941176470588,0.0,0.007352941176470588,0.03676470588235294,0.0,0.007352941176470588,0.0,0.03676470588235294,0.007352941176470588,0.03676470588235294,0.0,0.6397058823529411
mobyproject,-1.1381915596600245,0.9061752169847826,0,Diffuse (no dominant category),38,0.0,0.0,0.0,0.0,0.02857142857142857,0.14285714285714285,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857142857142857
moddable,-3.652914973673056,-2.5349727022604833,2,Memory-safety-heavy,25,0.0,0.0,0.5789473684210527,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525
modx,1.886484437500498,-0.5925857269013531,1,Web-injection-heavy,44,0.5116279069767442,0.06976744186046512,0.0,0.0,0.0,0.16279069767441862,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.06976744186046512,0.0,0.0,0.09302325581395349
moinmo,1.5138519930250267,-0.13736211365609602,1,Web-injection-heavy,26,0.5454545454545454,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
monetdb,1.1484603624966276,-1.2930702174401434,1,Web-injection-heavy,31,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
mongodb,-1.4846086361742714,0.6826589052356955,0,Diffuse (no dominant category),187,0.0,0.0,0.03592814371257485,0.0,0.0718562874251497,0.0,0.0,0.029940119760479042,0.023952095808383235,0.011976047904191617,0.04790419161676647,0.005988023952095809,0.029940119760479042,0.005988023952095809,0.005988023952095809,0.0,0.011976047904191617,0.0,0.005988023952095809,0.005988023952095809,0.7065868263473054
monicahq,1.7411048254617736,-0.9562716984107131,1,Web-injection-heavy,20,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
monkey-project,-2.0652242574299557,-0.44655068373929807,2,Memory-safety-heavy,29,0.06896551724137931,0.0,0.0,0.10344827586206896,0.20689655172413793,0.034482758620689655,0.0,0.1724137931034483,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,0.10344827586206896,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.1724137931034483
mono,-0.1304639658040862,0.9611189868750044,0,Diffuse (no dominant category),21,0.26666666666666666,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
monospace,-0.5514349021737472,2.622116142936735,0,Diffuse (no dominant category),56,0.022222222222222223,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.022222222222222223,0.0,0.0,0.0,0.7555555555555555
monstra,1.7619083868499832,-0.6534772195259408,1,Web-injection-heavy,43,0.4186046511627907,0.0,0.0,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.20930232558139536,0.0,0.0,0.18604651162790697
moodle,0.7362612627291185,0.8948558274764701,0,Diffuse (no dominant category),627,0.24403669724770644,0.044036697247706424,0.0,0.0,0.03853211009174312,0.007339449541284404,0.060550458715596334,0.0,0.02018348623853211,0.13027522935779817,0.0,0.003669724770642202,0.0,0.1596330275229358,0.03302752293577982,0.014678899082568808,0.01651376146788991,0.003669724770642202,0.0,0.001834862385321101,0.22201834862385322
motopress,2.066429381080242,-0.9487454197776893,1,Web-injection-heavy,23,0.5,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.18181818181818182,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635
motorola,-0.3096190756434131,2.0255683004522265,0,Diffuse (no dominant category),91,0.02631578947368421,0.0,0.0,0.05263157894736842,0.02631578947368421,0.039473684210526314,0.02631578947368421,0.0,0.0,0.039473684210526314,0.0,0.13157894736842105,0.0,0.039473684210526314,0.0,0.0,0.06578947368421052,0.013157894736842105,0.0,0.0,0.5394736842105263
moxa,-0.6776637779134788,1.2689212013257252,0,Diffuse (no dominant category),288,0.04961832061068702,0.015267175572519083,0.03816793893129771,0.05725190839694656,0.026717557251908396,0.022900763358778626,0.03816793893129771,0.011450381679389313,0.0,0.061068702290076333,0.0,0.08015267175572519,0.026717557251908396,0.007633587786259542,0.0,0.007633587786259542,0.04580152671755725,0.0,0.022900763358778626,0.011450381679389313,0.4770992366412214
mozilla,-1.5730730132042814,-0.09918669786185354,2,Memory-safety-heavy,3777,0.06276005547850208,0.0010402219140083217,0.07004160887656033,0.1421636615811373,0.0572122052704577,0.005201109570041609,0.009708737864077669,0.02115117891816921,0.0031206657420249652,0.06657420249653259,0.10402219140083217,0.0010402219140083217,0.0048543689320388345,0.05062413314840499,0.02115117891816921,0.008321775312066574,0.004507628294036061,0.0017337031900138697,0.004507628294036061,0.0034674063800277394,0.3567961165048544
mplayer,-1.5478842499689303,0.3933882734942078,0,Diffuse (no dominant category),29,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454
mplayerhq,-2.6783201019812215,-1.6040007896945945,2,Memory-safety-heavy,20,0.0,0.0,0.47368421052631576,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.21052631578947367
mrcms,1.2527512768399602,-0.09599724422328021,1,Web-injection-heavy,22,0.5238095238095238,0.09523809523809523,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.19047619047619047
mruby,-4.850852126293533,-3.446946462134876,2,Memory-safety-heavy,42,0.0,0.0,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.19047619047619047,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
munyweki,1.5738665081389225,-0.215022689689676,1,Web-injection-heavy,22,0.5238095238095238,0.0,0.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.19047619047619047
mutt,-1.76216468155775,0.5364969517323271,0,Diffuse (no dominant category),46,0.0,0.0,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.034482758620689655,0.3103448275862069
